Source,Target,Story
Mickey Smith,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Mickey Smith,Davros,Journey%27s_End_(TV_story)
Sarah Jane Smith,Jackie Tyler,Journey%27s_End_(TV_story)
Sarah Jane Smith,Donna Noble,Journey%27s_End_(TV_story)
Sarah Jane Smith,Martha Jones,Journey%27s_End_(TV_story)
Sarah Jane Smith,Jack Harkness,Journey%27s_End_(TV_story)
Sarah Jane Smith,Tenth Doctor (Journey's End),Journey%27s_End_(TV_story)
Sarah Jane Smith,Wilfred Mott,Journey%27s_End_(TV_story)
Sarah Jane Smith,Sylvia Noble,Journey%27s_End_(TV_story)
Sarah Jane Smith,K9 Mark IV,Journey%27s_End_(TV_story)
Sarah Jane Smith,Gwen Cooper,Journey%27s_End_(TV_story)
Sarah Jane Smith,Ianto Jones,Journey%27s_End_(TV_story)
Sarah Jane Smith,Luke Smith,Journey%27s_End_(TV_story)
Sarah Jane Smith,Mr Smith,Journey%27s_End_(TV_story)
Sarah Jane Smith,Francine Jones,Journey%27s_End_(TV_story)
Sarah Jane Smith,Dalek Caan,Journey%27s_End_(TV_story)
Sarah Jane Smith,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Sarah Jane Smith,Davros,Journey%27s_End_(TV_story)
Jackie Tyler,Donna Noble,Journey%27s_End_(TV_story)
Jackie Tyler,Martha Jones,Journey%27s_End_(TV_story)
Jackie Tyler,Jack Harkness,Journey%27s_End_(TV_story)
Jackie Tyler,Tenth Doctor (Journey's End),Journey%27s_End_(TV_story)
Jackie Tyler,Wilfred Mott,Journey%27s_End_(TV_story)
Jackie Tyler,Sylvia Noble,Journey%27s_End_(TV_story)
Jackie Tyler,K9 Mark IV,Journey%27s_End_(TV_story)
Jackie Tyler,Gwen Cooper,Journey%27s_End_(TV_story)
Jackie Tyler,Ianto Jones,Journey%27s_End_(TV_story)
Jackie Tyler,Luke Smith,Journey%27s_End_(TV_story)
Jackie Tyler,Mr Smith,Journey%27s_End_(TV_story)
Jackie Tyler,Francine Jones,Journey%27s_End_(TV_story)
Jackie Tyler,Dalek Caan,Journey%27s_End_(TV_story)
Jackie Tyler,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Jackie Tyler,Davros,Journey%27s_End_(TV_story)
Donna Noble,Martha Jones,Journey%27s_End_(TV_story)
Donna Noble,Jack Harkness,Journey%27s_End_(TV_story)
Donna Noble,Tenth Doctor (Journey's End),Journey%27s_End_(TV_story)
Donna Noble,Wilfred Mott,Journey%27s_End_(TV_story)
Donna Noble,Sylvia Noble,Journey%27s_End_(TV_story)
Donna Noble,K9 Mark IV,Journey%27s_End_(TV_story)
Donna Noble,Gwen Cooper,Journey%27s_End_(TV_story)
Donna Noble,Ianto Jones,Journey%27s_End_(TV_story)
Donna Noble,Luke Smith,Journey%27s_End_(TV_story)
Donna Noble,Mr Smith,Journey%27s_End_(TV_story)
Donna Noble,Francine Jones,Journey%27s_End_(TV_story)
Donna Noble,Dalek Caan,Journey%27s_End_(TV_story)
Donna Noble,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Donna Noble,Davros,Journey%27s_End_(TV_story)
Martha Jones,Jack Harkness,Journey%27s_End_(TV_story)
Martha Jones,Tenth Doctor (Journey's End),Journey%27s_End_(TV_story)
Martha Jones,Wilfred Mott,Journey%27s_End_(TV_story)
Martha Jones,Sylvia Noble,Journey%27s_End_(TV_story)
Martha Jones,K9 Mark IV,Journey%27s_End_(TV_story)
Martha Jones,Gwen Cooper,Journey%27s_End_(TV_story)
Martha Jones,Ianto Jones,Journey%27s_End_(TV_story)
Martha Jones,Luke Smith,Journey%27s_End_(TV_story)
Martha Jones,Mr Smith,Journey%27s_End_(TV_story)
Martha Jones,Francine Jones,Journey%27s_End_(TV_story)
Martha Jones,Dalek Caan,Journey%27s_End_(TV_story)
Martha Jones,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Martha Jones,Davros,Journey%27s_End_(TV_story)
Jack Harkness,Tenth Doctor (Journey's End),Journey%27s_End_(TV_story)
Jack Harkness,Wilfred Mott,Journey%27s_End_(TV_story)
Jack Harkness,Sylvia Noble,Journey%27s_End_(TV_story)
Jack Harkness,K9 Mark IV,Journey%27s_End_(TV_story)
Jack Harkness,Gwen Cooper,Journey%27s_End_(TV_story)
Jack Harkness,Ianto Jones,Journey%27s_End_(TV_story)
Jack Harkness,Luke Smith,Journey%27s_End_(TV_story)
Jack Harkness,Mr Smith,Journey%27s_End_(TV_story)
Jack Harkness,Francine Jones,Journey%27s_End_(TV_story)
Jack Harkness,Dalek Caan,Journey%27s_End_(TV_story)
Jack Harkness,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Jack Harkness,Davros,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Wilfred Mott,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Sylvia Noble,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),K9 Mark IV,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Gwen Cooper,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Ianto Jones,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Luke Smith,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Mr Smith,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Francine Jones,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Dalek Caan,Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Tenth Doctor (Journey's End),Davros,Journey%27s_End_(TV_story)
Wilfred Mott,Sylvia Noble,Journey%27s_End_(TV_story)
Wilfred Mott,K9 Mark IV,Journey%27s_End_(TV_story)
Wilfred Mott,Gwen Cooper,Journey%27s_End_(TV_story)
Wilfred Mott,Ianto Jones,Journey%27s_End_(TV_story)
Wilfred Mott,Luke Smith,Journey%27s_End_(TV_story)
Wilfred Mott,Mr Smith,Journey%27s_End_(TV_story)
Wilfred Mott,Francine Jones,Journey%27s_End_(TV_story)
Wilfred Mott,Dalek Caan,Journey%27s_End_(TV_story)
Wilfred Mott,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Wilfred Mott,Davros,Journey%27s_End_(TV_story)
Sylvia Noble,K9 Mark IV,Journey%27s_End_(TV_story)
Sylvia Noble,Gwen Cooper,Journey%27s_End_(TV_story)
Sylvia Noble,Ianto Jones,Journey%27s_End_(TV_story)
Sylvia Noble,Luke Smith,Journey%27s_End_(TV_story)
Sylvia Noble,Mr Smith,Journey%27s_End_(TV_story)
Sylvia Noble,Francine Jones,Journey%27s_End_(TV_story)
Sylvia Noble,Dalek Caan,Journey%27s_End_(TV_story)
Sylvia Noble,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Sylvia Noble,Davros,Journey%27s_End_(TV_story)
K9 Mark IV,Gwen Cooper,Journey%27s_End_(TV_story)
K9 Mark IV,Ianto Jones,Journey%27s_End_(TV_story)
K9 Mark IV,Luke Smith,Journey%27s_End_(TV_story)
K9 Mark IV,Mr Smith,Journey%27s_End_(TV_story)
K9 Mark IV,Francine Jones,Journey%27s_End_(TV_story)
K9 Mark IV,Dalek Caan,Journey%27s_End_(TV_story)
K9 Mark IV,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
K9 Mark IV,Davros,Journey%27s_End_(TV_story)
Gwen Cooper,Ianto Jones,Journey%27s_End_(TV_story)
Gwen Cooper,Luke Smith,Journey%27s_End_(TV_story)
Gwen Cooper,Mr Smith,Journey%27s_End_(TV_story)
Gwen Cooper,Francine Jones,Journey%27s_End_(TV_story)
Gwen Cooper,Dalek Caan,Journey%27s_End_(TV_story)
Gwen Cooper,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Gwen Cooper,Davros,Journey%27s_End_(TV_story)
Ianto Jones,Luke Smith,Journey%27s_End_(TV_story)
Ianto Jones,Mr Smith,Journey%27s_End_(TV_story)
Ianto Jones,Francine Jones,Journey%27s_End_(TV_story)
Ianto Jones,Dalek Caan,Journey%27s_End_(TV_story)
Ianto Jones,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Ianto Jones,Davros,Journey%27s_End_(TV_story)
Luke Smith,Mr Smith,Journey%27s_End_(TV_story)
Luke Smith,Francine Jones,Journey%27s_End_(TV_story)
Luke Smith,Dalek Caan,Journey%27s_End_(TV_story)
Luke Smith,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Luke Smith,Davros,Journey%27s_End_(TV_story)
Mr Smith,Francine Jones,Journey%27s_End_(TV_story)
Mr Smith,Dalek Caan,Journey%27s_End_(TV_story)
Mr Smith,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Mr Smith,Davros,Journey%27s_End_(TV_story)
Francine Jones,Dalek Caan,Journey%27s_End_(TV_story)
Francine Jones,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Francine Jones,Davros,Journey%27s_End_(TV_story)
Dalek Caan,Supreme Dalek (The Stolen Earth),Journey%27s_End_(TV_story)
Dalek Caan,Davros,Journey%27s_End_(TV_story)
Supreme Dalek (The Stolen Earth),Davros,Journey%27s_End_(TV_story)
Tenth Doctor,Jackson Lake,The_Next_Doctor_(TV_story)
Tenth Doctor,Rosita Farisi,The_Next_Doctor_(TV_story)
Tenth Doctor,Mercy Hartigan,The_Next_Doctor_(TV_story)
Jackson Lake,Rosita Farisi,The_Next_Doctor_(TV_story)
Jackson Lake,Mercy Hartigan,The_Next_Doctor_(TV_story)
Rosita Farisi,Mercy Hartigan,The_Next_Doctor_(TV_story)
Tenth Doctor,Christina de Souza,Planet_of_the_Dead_(TV_story)
Tenth Doctor,Erisa Magambo,Planet_of_the_Dead_(TV_story)
Tenth Doctor,Stingray,Planet_of_the_Dead_(TV_story)
Christina de Souza,Erisa Magambo,Planet_of_the_Dead_(TV_story)
Christina de Souza,Stingray,Planet_of_the_Dead_(TV_story)
Erisa Magambo,Stingray,Planet_of_the_Dead_(TV_story)
Tenth Doctor,Adelaide Brooke,The_Waters_of_Mars_(TV_story)
Tenth Doctor,Ood Sigma,The_Waters_of_Mars_(TV_story)
Tenth Doctor,The Flood (The Waters of Mars),The_Waters_of_Mars_(TV_story)
Adelaide Brooke,Ood Sigma,The_Waters_of_Mars_(TV_story)
Adelaide Brooke,The Flood (The Waters of Mars),The_Waters_of_Mars_(TV_story)
Ood Sigma,The Flood (The Waters of Mars),The_Waters_of_Mars_(TV_story)
Tenth Doctor,Wilfred Mott,The_End_of_Time_(TV_story)
Tenth Doctor,The Master,The_End_of_Time_(TV_story)
Tenth Doctor,Ood Sigma,The_End_of_Time_(TV_story)
Tenth Doctor,Donna Noble,The_End_of_Time_(TV_story)
Tenth Doctor,Sylvia Noble,The_End_of_Time_(TV_story)
Tenth Doctor,Mickey Smith,The_End_of_Time_(TV_story)
Tenth Doctor,Martha Jones,The_End_of_Time_(TV_story)
Tenth Doctor,Sarah Jane Smith,The_End_of_Time_(TV_story)
Tenth Doctor,Luke Smith,The_End_of_Time_(TV_story)
Tenth Doctor,Jack Harkness,The_End_of_Time_(TV_story)
Tenth Doctor,Alonso Frame,The_End_of_Time_(TV_story)
Tenth Doctor,Rose Tyler,The_End_of_Time_(TV_story)
Tenth Doctor,Jackie Tyler,The_End_of_Time_(TV_story)
Tenth Doctor,Eleventh Doctor,The_End_of_Time_(TV_story)
Tenth Doctor,Rassilon,The_End_of_Time_(TV_story)
Wilfred Mott,The Master,The_End_of_Time_(TV_story)
Wilfred Mott,Ood Sigma,The_End_of_Time_(TV_story)
Wilfred Mott,Donna Noble,The_End_of_Time_(TV_story)
Wilfred Mott,Sylvia Noble,The_End_of_Time_(TV_story)
Wilfred Mott,Mickey Smith,The_End_of_Time_(TV_story)
Wilfred Mott,Martha Jones,The_End_of_Time_(TV_story)
Wilfred Mott,Sarah Jane Smith,The_End_of_Time_(TV_story)
Wilfred Mott,Luke Smith,The_End_of_Time_(TV_story)
Wilfred Mott,Jack Harkness,The_End_of_Time_(TV_story)
Wilfred Mott,Alonso Frame,The_End_of_Time_(TV_story)
Wilfred Mott,Rose Tyler,The_End_of_Time_(TV_story)
Wilfred Mott,Jackie Tyler,The_End_of_Time_(TV_story)
Wilfred Mott,Eleventh Doctor,The_End_of_Time_(TV_story)
Wilfred Mott,Rassilon,The_End_of_Time_(TV_story)
The Master,Ood Sigma,The_End_of_Time_(TV_story)
The Master,Donna Noble,The_End_of_Time_(TV_story)
The Master,Sylvia Noble,The_End_of_Time_(TV_story)
The Master,Mickey Smith,The_End_of_Time_(TV_story)
The Master,Martha Jones,The_End_of_Time_(TV_story)
The Master,Sarah Jane Smith,The_End_of_Time_(TV_story)
The Master,Luke Smith,The_End_of_Time_(TV_story)
The Master,Jack Harkness,The_End_of_Time_(TV_story)
The Master,Alonso Frame,The_End_of_Time_(TV_story)
The Master,Rose Tyler,The_End_of_Time_(TV_story)
The Master,Jackie Tyler,The_End_of_Time_(TV_story)
The Master,Eleventh Doctor,The_End_of_Time_(TV_story)
The Master,Rassilon,The_End_of_Time_(TV_story)
Ood Sigma,Donna Noble,The_End_of_Time_(TV_story)
Ood Sigma,Sylvia Noble,The_End_of_Time_(TV_story)
Ood Sigma,Mickey Smith,The_End_of_Time_(TV_story)
Ood Sigma,Martha Jones,The_End_of_Time_(TV_story)
Ood Sigma,Sarah Jane Smith,The_End_of_Time_(TV_story)
Ood Sigma,Luke Smith,The_End_of_Time_(TV_story)
Ood Sigma,Jack Harkness,The_End_of_Time_(TV_story)
Ood Sigma,Alonso Frame,The_End_of_Time_(TV_story)
Ood Sigma,Rose Tyler,The_End_of_Time_(TV_story)
Ood Sigma,Jackie Tyler,The_End_of_Time_(TV_story)
Ood Sigma,Eleventh Doctor,The_End_of_Time_(TV_story)
Ood Sigma,Rassilon,The_End_of_Time_(TV_story)
Donna Noble,Sylvia Noble,The_End_of_Time_(TV_story)
Donna Noble,Mickey Smith,The_End_of_Time_(TV_story)
Donna Noble,Martha Jones,The_End_of_Time_(TV_story)
Donna Noble,Sarah Jane Smith,The_End_of_Time_(TV_story)
Donna Noble,Luke Smith,The_End_of_Time_(TV_story)
Donna Noble,Jack Harkness,The_End_of_Time_(TV_story)
Donna Noble,Alonso Frame,The_End_of_Time_(TV_story)
Donna Noble,Rose Tyler,The_End_of_Time_(TV_story)
Donna Noble,Jackie Tyler,The_End_of_Time_(TV_story)
Donna Noble,Eleventh Doctor,The_End_of_Time_(TV_story)
Donna Noble,Rassilon,The_End_of_Time_(TV_story)
Sylvia Noble,Mickey Smith,The_End_of_Time_(TV_story)
Sylvia Noble,Martha Jones,The_End_of_Time_(TV_story)
Sylvia Noble,Sarah Jane Smith,The_End_of_Time_(TV_story)
Sylvia Noble,Luke Smith,The_End_of_Time_(TV_story)
Sylvia Noble,Jack Harkness,The_End_of_Time_(TV_story)
Sylvia Noble,Alonso Frame,The_End_of_Time_(TV_story)
Sylvia Noble,Rose Tyler,The_End_of_Time_(TV_story)
Sylvia Noble,Jackie Tyler,The_End_of_Time_(TV_story)
Sylvia Noble,Eleventh Doctor,The_End_of_Time_(TV_story)
Sylvia Noble,Rassilon,The_End_of_Time_(TV_story)
Mickey Smith,Martha Jones,The_End_of_Time_(TV_story)
Mickey Smith,Sarah Jane Smith,The_End_of_Time_(TV_story)
Mickey Smith,Luke Smith,The_End_of_Time_(TV_story)
Mickey Smith,Jack Harkness,The_End_of_Time_(TV_story)
Mickey Smith,Alonso Frame,The_End_of_Time_(TV_story)
Mickey Smith,Rose Tyler,The_End_of_Time_(TV_story)
Mickey Smith,Jackie Tyler,The_End_of_Time_(TV_story)
Mickey Smith,Eleventh Doctor,The_End_of_Time_(TV_story)
Mickey Smith,Rassilon,The_End_of_Time_(TV_story)
Martha Jones,Sarah Jane Smith,The_End_of_Time_(TV_story)
Martha Jones,Luke Smith,The_End_of_Time_(TV_story)
Martha Jones,Jack Harkness,The_End_of_Time_(TV_story)
Martha Jones,Alonso Frame,The_End_of_Time_(TV_story)
Martha Jones,Rose Tyler,The_End_of_Time_(TV_story)
Martha Jones,Jackie Tyler,The_End_of_Time_(TV_story)
Martha Jones,Eleventh Doctor,The_End_of_Time_(TV_story)
Martha Jones,Rassilon,The_End_of_Time_(TV_story)
Sarah Jane Smith,Luke Smith,The_End_of_Time_(TV_story)
Sarah Jane Smith,Jack Harkness,The_End_of_Time_(TV_story)
Sarah Jane Smith,Alonso Frame,The_End_of_Time_(TV_story)
Sarah Jane Smith,Rose Tyler,The_End_of_Time_(TV_story)
Sarah Jane Smith,Jackie Tyler,The_End_of_Time_(TV_story)
Sarah Jane Smith,Eleventh Doctor,The_End_of_Time_(TV_story)
Sarah Jane Smith,Rassilon,The_End_of_Time_(TV_story)
Luke Smith,Jack Harkness,The_End_of_Time_(TV_story)
Luke Smith,Alonso Frame,The_End_of_Time_(TV_story)
Luke Smith,Rose Tyler,The_End_of_Time_(TV_story)
Luke Smith,Jackie Tyler,The_End_of_Time_(TV_story)
Luke Smith,Eleventh Doctor,The_End_of_Time_(TV_story)
Luke Smith,Rassilon,The_End_of_Time_(TV_story)
Jack Harkness,Alonso Frame,The_End_of_Time_(TV_story)
Jack Harkness,Rose Tyler,The_End_of_Time_(TV_story)
Jack Harkness,Jackie Tyler,The_End_of_Time_(TV_story)
Jack Harkness,Eleventh Doctor,The_End_of_Time_(TV_story)
Jack Harkness,Rassilon,The_End_of_Time_(TV_story)
Alonso Frame,Rose Tyler,The_End_of_Time_(TV_story)
Alonso Frame,Jackie Tyler,The_End_of_Time_(TV_story)
Alonso Frame,Eleventh Doctor,The_End_of_Time_(TV_story)
Alonso Frame,Rassilon,The_End_of_Time_(TV_story)
Rose Tyler,Jackie Tyler,The_End_of_Time_(TV_story)
Rose Tyler,Eleventh Doctor,The_End_of_Time_(TV_story)
Rose Tyler,Rassilon,The_End_of_Time_(TV_story)
Jackie Tyler,Eleventh Doctor,The_End_of_Time_(TV_story)
Jackie Tyler,Rassilon,The_End_of_Time_(TV_story)
Eleventh Doctor,Rassilon,The_End_of_Time_(TV_story)
Tenth Doctor,Rose Tyler,Children_in_Need_Special_(TV_story)
Ricky Smith,John Lumic,Tardisode_5
Ricky Smith,Cyberman (Pete's World),Tardisode_5
John Lumic,Cyberman (Pete's World),Tardisode_5
John Lumic,Cyberman,Tardisode_6
McMillen,The Beast (The Impossible Planet),Tardisode_8
McMillen,Ood,Tardisode_8
The Beast (The Impossible Planet),Ood,Tardisode_8
The Beast (The Impossible Planet),Ood,Tardisode_9
Tenth Doctor,Torchwood Institute,Tardisode_12
Tenth Doctor,Editor (Tardisode 12),Tardisode_12
Torchwood Institute,Editor (Tardisode 12),Tardisode_12
Cyberman (Pete's World),Dalek,Tardisode_13
Tenth Doctor,Fifth Doctor,Time_Crash_(TV_story)
Tenth Doctor,Graske (Music of the Spheres),Music_of_the_Spheres_(TV_story)
Jack Harkness,Weeping Angel,A_Ghost_Story_for_Christmas_(webcast)
Tenth Doctor,Martha Jones,The_Infinite_Quest_(TV_story)
Tenth Doctor,Baltazar,The_Infinite_Quest_(TV_story)
Martha Jones,Baltazar,The_Infinite_Quest_(TV_story)
Tenth Doctor,Cassie Rice,Dreamland_(TV_story)
Tenth Doctor,Jimmy Stalkingwolf,Dreamland_(TV_story)
Tenth Doctor,Lord,Dreamland_(TV_story)
Tenth Doctor,Azlok,Dreamland_(TV_story)
Cassie Rice,Jimmy Stalkingwolf,Dreamland_(TV_story)
Cassie Rice,Lord,Dreamland_(TV_story)
Cassie Rice,Azlok,Dreamland_(TV_story)
Jimmy Stalkingwolf,Lord,Dreamland_(TV_story)
Jimmy Stalkingwolf,Azlok,Dreamland_(TV_story)
Lord,Azlok,Dreamland_(TV_story)
Eleventh Doctor,Amy Pond,The_Eleventh_Hour_(TV_story)
Eleventh Doctor,Rory Williams,The_Eleventh_Hour_(TV_story)
Eleventh Doctor,Prisoner Zero,The_Eleventh_Hour_(TV_story)
Amy Pond,Rory Williams,The_Eleventh_Hour_(TV_story)
Amy Pond,Prisoner Zero,The_Eleventh_Hour_(TV_story)
Rory Williams,Prisoner Zero,The_Eleventh_Hour_(TV_story)
Eleventh Doctor,Amy Pond,The_Beast_Below_(TV_story)
Eleventh Doctor,Liz 10,The_Beast_Below_(TV_story)
Eleventh Doctor,Hawthorne (The Beast Below),The_Beast_Below_(TV_story)
Amy Pond,Liz 10,The_Beast_Below_(TV_story)
Amy Pond,Hawthorne (The Beast Below),The_Beast_Below_(TV_story)
Liz 10,Hawthorne (The Beast Below),The_Beast_Below_(TV_story)
Eleventh Doctor,Amy Pond,Victory_of_the_Daleks_(TV_story)
Eleventh Doctor,Winston Churchill,Victory_of_the_Daleks_(TV_story)
Eleventh Doctor,Edwin Bracewell,Victory_of_the_Daleks_(TV_story)
Eleventh Doctor,Dalek,Victory_of_the_Daleks_(TV_story)
Amy Pond,Winston Churchill,Victory_of_the_Daleks_(TV_story)
Amy Pond,Edwin Bracewell,Victory_of_the_Daleks_(TV_story)
Amy Pond,Dalek,Victory_of_the_Daleks_(TV_story)
Winston Churchill,Edwin Bracewell,Victory_of_the_Daleks_(TV_story)
Winston Churchill,Dalek,Victory_of_the_Daleks_(TV_story)
Edwin Bracewell,Dalek,Victory_of_the_Daleks_(TV_story)
Eleventh Doctor,Amy Pond,The_Time_of_Angels_(TV_story)
Eleventh Doctor,River Song,The_Time_of_Angels_(TV_story)
Eleventh Doctor,Weeping Angel,The_Time_of_Angels_(TV_story)
Amy Pond,River Song,The_Time_of_Angels_(TV_story)
Amy Pond,Weeping Angel,The_Time_of_Angels_(TV_story)
River Song,Weeping Angel,The_Time_of_Angels_(TV_story)
Eleventh Doctor,Amy Pond,Flesh_and_Stone_(TV_story)
Eleventh Doctor,River Song,Flesh_and_Stone_(TV_story)
Eleventh Doctor,Time Field,Flesh_and_Stone_(TV_story)
Eleventh Doctor,Weeping Angel,Flesh_and_Stone_(TV_story)
Amy Pond,River Song,Flesh_and_Stone_(TV_story)
Amy Pond,Time Field,Flesh_and_Stone_(TV_story)
Amy Pond,Weeping Angel,Flesh_and_Stone_(TV_story)
River Song,Time Field,Flesh_and_Stone_(TV_story)
River Song,Weeping Angel,Flesh_and_Stone_(TV_story)
Time Field,Weeping Angel,Flesh_and_Stone_(TV_story)
Eleventh Doctor,Amy Pond,The_Vampires_of_Venice_(TV_story)
Eleventh Doctor,Rory Williams,The_Vampires_of_Venice_(TV_story)
Eleventh Doctor,Saturnyn,The_Vampires_of_Venice_(TV_story)
Amy Pond,Rory Williams,The_Vampires_of_Venice_(TV_story)
Amy Pond,Saturnyn,The_Vampires_of_Venice_(TV_story)
Rory Williams,Saturnyn,The_Vampires_of_Venice_(TV_story)
Eleventh Doctor,Amy Pond,Amy%27s_Choice_(TV_story)
Eleventh Doctor,Rory Williams,Amy%27s_Choice_(TV_story)
Eleventh Doctor,Dream Lord,Amy%27s_Choice_(TV_story)
Amy Pond,Rory Williams,Amy%27s_Choice_(TV_story)
Amy Pond,Dream Lord,Amy%27s_Choice_(TV_story)
Rory Williams,Dream Lord,Amy%27s_Choice_(TV_story)
Eleventh Doctor,Amy Pond,The_Hungry_Earth_(TV_story)
Eleventh Doctor,Rory Williams,The_Hungry_Earth_(TV_story)
Eleventh Doctor,Alaya,The_Hungry_Earth_(TV_story)
Amy Pond,Rory Williams,The_Hungry_Earth_(TV_story)
Amy Pond,Alaya,The_Hungry_Earth_(TV_story)
Rory Williams,Alaya,The_Hungry_Earth_(TV_story)
Eleventh Doctor,Amy Pond,Cold_Blood_(TV_story)
Eleventh Doctor,Rory Williams,Cold_Blood_(TV_story)
Eleventh Doctor,Restac,Cold_Blood_(TV_story)
Eleventh Doctor,Alaya,Cold_Blood_(TV_story)
Amy Pond,Rory Williams,Cold_Blood_(TV_story)
Amy Pond,Restac,Cold_Blood_(TV_story)
Amy Pond,Alaya,Cold_Blood_(TV_story)
Rory Williams,Restac,Cold_Blood_(TV_story)
Rory Williams,Alaya,Cold_Blood_(TV_story)
Restac,Alaya,Cold_Blood_(TV_story)
Eleventh Doctor,Amy Pond,Vincent_and_the_Doctor_(TV_story)
Eleventh Doctor,Vincent van Gogh,Vincent_and_the_Doctor_(TV_story)
Eleventh Doctor,Krafayis (Vincent and the Doctor),Vincent_and_the_Doctor_(TV_story)
Amy Pond,Vincent van Gogh,Vincent_and_the_Doctor_(TV_story)
Amy Pond,Krafayis (Vincent and the Doctor),Vincent_and_the_Doctor_(TV_story)
Vincent van Gogh,Krafayis (Vincent and the Doctor),Vincent_and_the_Doctor_(TV_story)
Eleventh Doctor,Amy Pond,The_Lodger_(TV_story)
Eleventh Doctor,Craig Owens,The_Lodger_(TV_story)
Eleventh Doctor,Sophie (The Lodger),The_Lodger_(TV_story)
Eleventh Doctor,79B Aickman Road,The_Lodger_(TV_story)
Amy Pond,Craig Owens,The_Lodger_(TV_story)
Amy Pond,Sophie (The Lodger),The_Lodger_(TV_story)
Amy Pond,79B Aickman Road,The_Lodger_(TV_story)
Craig Owens,Sophie (The Lodger),The_Lodger_(TV_story)
Craig Owens,79B Aickman Road,The_Lodger_(TV_story)
Sophie (The Lodger),79B Aickman Road,The_Lodger_(TV_story)
Eleventh Doctor,Amy Pond,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,River Song,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,Rory Williams,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,Winston Churchill,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,Vincent van Gogh,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,Elizabeth X,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,Dorium Maldovar,The_Pandorica_Opens_(TV_story)
Eleventh Doctor,The Alliance (The Pandorica Opens),The_Pandorica_Opens_(TV_story)
Amy Pond,River Song,The_Pandorica_Opens_(TV_story)
Amy Pond,Rory Williams,The_Pandorica_Opens_(TV_story)
Amy Pond,Winston Churchill,The_Pandorica_Opens_(TV_story)
Amy Pond,Vincent van Gogh,The_Pandorica_Opens_(TV_story)
Amy Pond,Elizabeth X,The_Pandorica_Opens_(TV_story)
Amy Pond,Dorium Maldovar,The_Pandorica_Opens_(TV_story)
Amy Pond,The Alliance (The Pandorica Opens),The_Pandorica_Opens_(TV_story)
River Song,Rory Williams,The_Pandorica_Opens_(TV_story)
River Song,Winston Churchill,The_Pandorica_Opens_(TV_story)
River Song,Vincent van Gogh,The_Pandorica_Opens_(TV_story)
River Song,Elizabeth X,The_Pandorica_Opens_(TV_story)
River Song,Dorium Maldovar,The_Pandorica_Opens_(TV_story)
River Song,The Alliance (The Pandorica Opens),The_Pandorica_Opens_(TV_story)
Rory Williams,Winston Churchill,The_Pandorica_Opens_(TV_story)
Rory Williams,Vincent van Gogh,The_Pandorica_Opens_(TV_story)
Rory Williams,Elizabeth X,The_Pandorica_Opens_(TV_story)
Rory Williams,Dorium Maldovar,The_Pandorica_Opens_(TV_story)
Rory Williams,The Alliance (The Pandorica Opens),The_Pandorica_Opens_(TV_story)
